property_name,property_address,latitude,longitude,OpenStreetMap_address,property_price,property_description,tipe_property,certificate,dilengkapi_perabotan,kondisi_properti,jalur_telepon,jumlah_lantai,daya_listrik,tanggal_tayang,luas_bangunan,luas_tanah,kamar_tidur,kamar_mandi,garasi_mobil
"Rumah Murah Lokasi Strategis di Komplek Kenten Hill Kota Palembang, Ilir Timur II, Palembang","Ilir Timur II, Palembang ",-2.9659463,104.77772717002355,"Ilir Timur II, Palembang, Sumatera Selatan, Indonesia",Rp. 650.000.000,"Rumah Dijual di Komplek Kenten Hill Blok E No.5 8 ilir Kota Palembang. Lokasi sangat strategis dekat Masjid, Gereja, Pasar, Sekolah, Rumah Sakit Hermina, 5 menit ke PTC Mall, 5 menit ke Giant Mall, 5 menit ke klinik 24 jam, dll.

Harga Rp.650.000.000 Jika berminat silahkan hubungi pemilik rumah Telp/WA: 087795434604

Spesifikasi Rumah:
- Harga Rumah: Rp.650.000.000 
- Sertifikat Rumah: SHM (Sertifikat Hak Milik)
- Luas Bangunan: 140 m2
- Luas Tanah: 169 m2
- Kamar Tidur: 3 kamar
- Kamar Mandi: 2
- Carport Mobil: 1 
- Sumber Air: PAM
- Daya Listrik: 1300 Watt
- Lokasi Strategis, lingkungan aman nyaman dan bebas banjir
- Alamat Lokasi Rumah: Komplek Kenten Hill Blok E No.5 Jl. Pemiri, 8 ilir, Kec. ilir Timur III, Kota Palembang 30961

Mohon maaf sebelumnya, rumah ini dijual hanya untuk pembeli langsung yang serius Tanpa Perantara",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Bagus Sekali,,1,1300,04 Jan 2021, 140 m², 169 m²,3,2,1
"Rumah 1 Lantai Minimalis dan Terjangkau, Alang Alang Lebar, Palembang","Alang Alang Lebar, Palembang ",-2.9557179,104.6706955,"Alang Alang Lebar, Palembang, Sumatera Selatan, 30151, Indonesia",Rp. 446.797.122,"Rumah Tipe Canna berada di Tropical Valley
Lokasi Strategis berada di jantung kota CitraGrand City dengan akses selangkah menuju :
- Kota Cinema Mall
- Warung Kudeta
- McDonalds
- Fasilitas Ibadah, Masjid Raya CitraGrand City
- Fasilitas Rekreasi, Amanzi WaterPark
- dll",Rumah,HGB - Hak Guna Bangun,Unfurnished,Baru,1,1,2200,07 Sep 2020, 33 m², 72 m²,2,1,
"Rumah di Ilir Timur II - Palembang NPL238-2, Ilir Timur II, Palembang","Ilir Timur II, Palembang ",-2.9659463,104.77772717002355,"Ilir Timur II, Palembang, Sumatera Selatan, Indonesia",Rp. 1.457.000.000,"Rumah di Ilir Timur II - Palembang 
Jl. Pendawa RT.007 RW.02, 2 Ilir, Palembang

Kode Properti : NPL238-2

Aset properti yang ditawarkan oleh J Trust Investments Indonesia merupakan aset agunan piutang.

Harga yang dicantumkan bukan merupakan harga final dan akan terus di lakukan update sesuai perkembangan pasar.

Harga yang dicantumkan masih dapat dilakukan negosiasi.

Perhatikan kode yang tertera di setiap kode properti pada saat melakukan penawaran.

Proses pembelian aset bisa melalui proses jual beli atau lelang.

Harga yang dicantumkan belum termasuk pajak penjual, pajak pembeli, notaris dan roya.",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,1,,1300,17 Nov 2020, 336 m², 320 m²,5,3,1
"Beli rumah dapat mobil di jalan kapten A. Rivai kota Palembang Sumatera Selatan, Ilir Barat I, Palembang","Ilir Barat I, Palembang ",-2.970133,104.67994114097745,"Ilir Barat I, Palembang, Sumatera Selatan, Indonesia",Rp. 2.400.000.000,"Rumah Dijual Palembang DIJUAL RUMAH DI JALAN BINTAN KELURAHAN PAKJO RT 04 RW 06 KOTA PALEMBANG SUMATERA SELATAN AKSES DEKAT PUSAT KOTA DEKAT DENGAN PERKANTORAN BANK DAN GEDUNG DPR SERTA PALEMBANG ICON DLL. HARGA RP2,4 MILIAR DAPAT BONUS MOBIL AYLA 2016 NEGO BONUS HILANG CIAMIK POLLL",Rumah,SHM - Sertifikat Hak Milik,Furnished,Bagus,,1,2200,21 Sep 2020, 132 m², 320 m²,6,5,
"Hunian 2 Lantai Nyaman dan Terja, Alang Alang Lebar, Palembang","Alang Alang Lebar, Palembang ",-2.9557179,104.6706955,"Alang Alang Lebar, Palembang, Sumatera Selatan, 30151, Indonesia",Rp. 706.133.175,"Rumah Tipe Cosmo berada di Tropical Valley
Lokasi Strategis berada di jantung kota CitraGrand City dengan akses selangkah menuju :
- Kota Cinema Mall
- Warung Kudeta
- McDonalds
- Fasilitas Ibadah, Masjid Raya CitraGrand City
- Fasilitas Rekreasi, Amanzi WaterPark
- dll",Rumah,HGB - Hak Guna Bangun,Unfurnished,Baru,1,2,2200,14 Sep 2020, 57 m², 70 m²,2,2,
"Rumah Siap Huni Jln S. Parman Sukabangun 2 Palembang, Sukarame, Palembang","Sukarame, Palembang ",-2.9038353,104.71415723280438,"Sukarame, Palembang, Sumatera Selatan, Indonesia",Rp. 1.300.000.000,"WA Sekarang :
Hamka : 082175112207
Ferry : 081278094050

New Listing Jual Rumah Siap Huni Jln S. Parman Sukabangun 2 Palembang

Luas tanah : 287 m
Luas bangunan : 200 m
Kamar tidur : 6 unit
Kamar mandi : 2 unit

Harga : Rp 1.300.000.000

Spesifikasi :
Sertipikat Hak Milik
Listrik : 900 watt
Air PDAM
Carpot 2 mobil

Nilai Lebih:
2 menit ke SMP N 46
2 menit ke SMA Xaverius 2
2 menit ke Poltekkes Kemenkes
3 menit ke SMA N 17
4 menit ke Pasar KM 5
4 menit ke Punti Kayu
5 menit ke RSUD Siti Fatimah
5 menit ke RS Myria
7 menit ke Indofood KM 7

Deskripsi :
Rumah siap huni, berada di area yang sangat strategis, rumah dalam kondisi baik dan terawat, akses jalan lebar, area padat penduduk, berada di lingkungan yang asri dan aman, cocok untuk tempat tinggal keluarga anda.",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,,,900,04 Jan 2021, 200 m², 287 m²,6,2,
"Rumah Murah Lokasi Bagus di Komplek Pusri Sukamaju, SHM. Nego, Sako, Palembang","Sako, Palembang ",-2.9255981,104.7864873,"Sako, Palembang, Sumatera Selatan, 30163, Indonesia",Rp. 1.750.000.000,"SURAT KOMPLIT IMB, PBB

- Luas tanah : 300 m2

- Luas bangunan : 150 m2

- Kamar tidur : 4 (3 Kamar tidur + 1 Kamar PRT)

- Kamar mandi : 2

- Listrik : 2200

- Air : PDAM, ada tower air tedmond 1500 ltr (2 buah)

- Garasi : Bisa 2 mobil

- Berapa lantai? 1

- Lantai granit? Ya, Esenza 60x60

- Halaman Belakang ? Luas

- Lebar jalan masuk : 6 meter

- Bebas banjir : Ya

- Rumah menghadap : Timur

- Lingkungan nyaman : Ya

- Rumah habis direnovasi +/- 1 tahun

Dekat dengan:
15 menit dari Giant Kenten
15 menit dari PT. Pusri dan Rumah Sakit PT. Pusri
25 menit dari Mall PTC
30 menit dari Bandara Sultan Mahmud Badaruddin II
Tempat Ibadah, pasar tradisional, sekolah, pom bensin, security, sport center dan transport melewati komplek 24 jam",Rumah,SHM - Sertifikat Hak Milik,Furnished,Bagus Sekali,1,1,2200,23 Sep 2020, 150 m², 300 m²,3,2,1
"Rumah Jln Letkol Adrianz Komplek Polantas Palembang, Sukarame, Palembang","Sukarame, Palembang ",-2.9038353,104.71415723280438,"Sukarame, Palembang, Sumatera Selatan, Indonesia",Rp. 800.000.000,"WA Sekarang :
Faisal : 0812731312973
Yanuar : 082175521900

New Listing Jual Rumah Jln Letkol Adrianz Komplek Polantas Sukabangun 2 Palembang

Luas tanah : 470 m
Luas bangunan : 75 m
Kamar tidur : 3 unit
Kamar mandi : 2 unit

Harga : Rp 800.000.000

Spesifikasi :
Sertipikat Hak Milik
PBB
Listrik 1300 Watt
Air PDAM

Deskripsi :
Lokasi rumah Asri dan nyaman untuk tempat tinggal, akses ke jalan raya mudah, jalan komplek dua arah, dekat dengan Sekolah, sarana ibadah, Pasar Tradisional, bebas banjir, sangat cocok untuk kebutuhan keluarga bahagia.",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,,,1300,04 Jan 2021, 75 m², 470 m²,3,2,
"Rumah Mewah di Komp. Griya Villa Sukarami - Palembang NPL435-2, Sukarame, Palembang","Sukarame, Palembang ",-2.9038353,104.71415723280438,"Sukarame, Palembang, Sumatera Selatan, Indonesia",Rp. 2.123.348.600,"Rumah Mewah di Komp. Griya Villa Sukarami - Palembang 
Jl. Perindustrian II Komp. Griya Villa Sukarami Blok B No.8, Kebun Bunga, Sukarami, Palembang

Kode Properti : NPL435-2

Aset properti yang ditawarkan oleh J Trust Investments Indonesia merupakan aset agunan piutang.

Harga yang dicantumkan bukan merupakan harga final dan akan terus di lakukan update sesuai perkembangan pasar.

Harga yang dicantumkan masih dapat dilakukan negosiasi.

Perhatikan kode yang tertera di setiap kode properti pada saat melakukan penawaran.

Proses pembelian aset bisa melalui proses jual beli atau lelang.

Harga yang dicantumkan belum termasuk pajak penjual, pajak pembeli, notaris dan roya.",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,1,,1300,17 Nov 2020, 284 m², 291 m²,5,2,1
"Rumah Tipe 70 Jln Sultan Moh Mansyur, Komplek Green Forest Residence Palembang, Ilir Barat I, Palembang","Ilir Barat I, Palembang ",-2.970133,104.67994114097745,"Ilir Barat I, Palembang, Sumatera Selatan, Indonesia",Rp. 900.000.000,"WA Sekarang :
Hamka : 082175112207

New Listing Jual Rumah Tipe 70 Jln Sultan Moh Mansyur, Komplek Green Forest Residence Palembang

Luas Tanah : 148 m2
Luas Bangunan : 70 m2
Kamar Tidur : 3 unit
Kamar Mandi : 2 unit

Harga : Rp 900.000.000

Spesifikasi :
Sertipikat Hak Milik
Listrik 1300 watt
Air PDAM
Carport 2 mobil

Nilai lebih:
1 menit ke The Sultan Convention Center
3 menit ke SMA N 10
3 menit ke Universitas Sjakhyatiri
4 menit ke Universitas Terbuka
4 menit ke SMA N 1
10 menit ke Palembang Icon
10 menit ke PS Mall
10 menit ke Transmart
10 menit ke Sekolah Palembang Harapan

Deskripsi :
Rumah siap huni, berada di area yang sangat strategis, rumah dalam kondisi baik dan terawat, akses jalan lebar, area padat penduduk, berada di lingkungan yang asri dan aman, cocok untuk tempat tinggal keluarga anda.",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,,,1300,04 Jan 2021, 70 m², 148 m²,3,2,
"Rumah di Komplek Prima Indah Jln H. Najamudin Palembang, Sako, Palembang","Sako, Palembang ",-2.9255981,104.7864873,"Sako, Palembang, Sumatera Selatan, 30163, Indonesia",Rp. 2.000.000.000,"WA Sekarang :
Faisal : 0812731312973

New Listing Jual Rumah di Komplek Prima Indah Jln H. Najamudin Palembang

Luas tanah : 400 m
Luas bangunan : 330 m
Kamar tidur : 5 unit
Kamar mandi : 3 unit

Harga : Rp 2.000.000.000

Spesifikasi :
Sertipikat Hak Milik
IMB
PBB
Listrik 4400 watt
Air PAM
Hadap Timur
Carport 2 Mobil
Garasi 1 Mobil

Deskripsi :
Rumah siap huni, Berada di Dalam komplek yang bersih dan rapi, jalan komplek di Aspal, One gate system, kawasan ramai dan padat, view 2 muka, bebas banjir, dekat dengan Indogrosir, jln Baru Nurdin Panji Bandara, Cocok buat Kebutuhan keluarga.",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,,,4400,04 Jan 2021, 330 m², 400 m²,5,3,
"New Listing Rumah Cantik di Citra Grand City Palembang, Alang Alang Lebar, Palembang","Alang Alang Lebar, Palembang ",-2.9557179,104.6706955,"Alang Alang Lebar, Palembang, Sumatera Selatan, 30151, Indonesia",Rp. 600.000.000,"WA Sekarang :
Nurasiah : 081368880428

New Listing Jual Cepat Rumah Cantik di Citra Grand City Palembang

Luas tanah : 105,2 m2
Luas bangunan : 36 m2
Kamar Tidur : 1 unit
Kamar Mandi : 1 unit

Harga : Rp 600.000.000

Spesifikasi :
Sertipikat Hak Milik
IMB
PBB
Listrik 1300 watt
Air ATS

Fasilitas :
AC
Internet
Keamanan 24 jam

Deskripsi :
Rumah bagus siap huni, berada dalam komplek elite dan terkenal, sudah ada keamanan sehingga lebih nyaman dan tenang, sekitar ada masjid, kolam renang, babas banjir, lokasi juga dekat terminal km 12, akses jalan tol, dekat kawasan bisnis.",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,,,1300,28 Dec 2020, 36 m², 105 m²,1,1,
"Rumah Cantik Komplek Citra Grand City Cluster Summer Meadow Palembang, Alang Alang Lebar, Palembang","Alang Alang Lebar, Palembang ",-2.9557179,104.6706955,"Alang Alang Lebar, Palembang, Sumatera Selatan, 30151, Indonesia",Rp. 550.000.000,"WA Sekarang :
Tita : 081359627477
Henny : 081367585028

New Listing Jual Rumah Cantik Minimalis di Komplek Citra Grand City Cluster Summer Meadow Palembang

Luas tanah : 90 m2
Luas bangunan : 70 m2
Kamar tidur : 2 unit
Kamar mandi : 2 unit
Jumlah lantai : 1.5

Harga : Rp 550.000.000 / unit

Spesifikasi :
Sertifikat Hak Milik
Listrik 1300 watt
Air ATS
Kitchen Set
Carport mobil sudah ada Canopy

Deskripsi :
Bentuk dan desain rumah bagus dan cantik di komplek elit, bebas banjir, dijual dengan harga murah, sangat cocok untuk tempat tinggal keluarga tercinta, udara dikawasan ini sejuk dan bersih, keamanan terjamin, One Gate Security System. dekat dengan Sekolah Internasional.",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,,,1300,04 Jan 2021, 70 m², 90 m²,2,2,
"New Listing Townhouse Siap Huni Jln Seduduk Putih Belakang PTC Mall Palembang, Ilir Timur II, Palembang","Ilir Timur II, Palembang ",-2.9659463,104.77772717002355,"Ilir Timur II, Palembang, Sumatera Selatan, Indonesia",Rp. 1.700.000.000,"WA Sekarang :
Hamka : 082175112207

New Listing Jual Townhouse Siap Huni Jln Seduduk Putih Belakang PTC Mall Palembang

Luas tanah : 159 m2
Luas bangunan : 224.75 m2
Kamar Tidur : 3 unit
Kamar Mandi : 4 unit

Harga : Rp 1.700.000.000

Spesifikasi :
Sertipikat Hak Milik
Listrik 2.200 watt
Air PDAM
Carport 1 mobil
Kitchen set
Tedmon
Pompa air

Nilai lebih:
Dekat pintu keluar parkir PTC
Dekat dengan SD Negeri 59
1 menit ke Pasar Ikan Modern
1 menit ke JM Kenten
3 menit ke RSIA Widiyanti
4 menit ke PTC mall
4 menit ke Giant Extra
6 menit ke Paramount School
8 menit ke Indogrosir

Deskripsi :
Townhouse siap huni, kondisi baik dan terawat, akses jalan lebar, area padat penduduk, berada di lingkungan yang asri dan aman, sangat cocok untuk tempat tinggal keluarga anda.",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,,,2200,28 Dec 2020, 224 m², 159 m²,3,4,
"Rumah mewah full furnished cantik siap huni di pondok sejahtera jalan Sultan Mansyur, Ilir Barat II, Palembang","Ilir Barat II, Palembang ",-2.99850145,104.74414825731299,"Ilir Barat II, Palembang, Sumatera Selatan, Indonesia",Rp. 2.700.000.000,"Rumah Dijual Palembang DIJUAL RUMAH CANTIK SIAP HUNI DENGAN KONSEP MODERN MINIMALIS. LETAK STRATEGIS. AKSES 5 MENIT KE KAMBANG IWAK 10 MENIT KE MALL, HOTEL, PERKANTORAN, DLL. HARGA RP 2,7 MILIAR (NEGO)",Rumah,SHM - Sertifikat Hak Milik,Furnished,Bagus,,2,3500,21 Sep 2020, 551 m², 273 m²,6,4,
"Smart Home 3 Milyaran di kota Palembang, Alang Alang Lebar, Palembang","Alang Alang Lebar, Palembang ",-2.9557179,104.6706955,"Alang Alang Lebar, Palembang, Sumatera Selatan, 30151, Indonesia",Rp. 3.457.641.654,White Orchid,Rumah,HGB - Hak Guna Bangun,Unfurnished,Baru,1,2,10000,07 Sep 2020, 250 m², 270 m²,4,4,1
"Arcadia Town Center, type 36 luas tanah 90m2. promo potongan hingga belasan juta, Seberang Ulu I, Palembang","Seberang Ulu I, Palembang ",-3.0139369499999997,104.77189834322922,"Seberang Ulu I, Palembang, Sumatera Selatan, Indonesia",Rp. 395.000.000,"Orchid recidence 2 Exhibition cluster baru lokasi di jakabaring.
bebas biaya AJB, BBN dan BPHTB dan biaya lain2 nyaa (ALL IN)
Promo langsung cashback 10JT

type 36 luas tanah 90m2 harga 395 juta

info hubungi ; Nisa
082115811717/0895637309013",Rumah,SHM - Sertifikat Hak Milik,,Baru,,,1300,08 Jan 2021, 36 m², 90 m²,2,1,
"Perumahan Citra GardenaKalidoni Palembang, Kalidoni, Palembang","Kalidoni, Palembang ",-2.9504179,104.8034681,"KALIDONI, Palembang, Sumatera Selatan, 30119, Indonesia",Rp. 750.000.000,Rumah Dijual Palembang,Rumah,SHM - Sertifikat Hak Milik,,,,,2200,02 Nov 2020, 80 m², 105 m²,3,2,
"Arcadia Town Center, Beli rumah dapat hadiah langsung, Seberang Ulu I, Palembang","Seberang Ulu I, Palembang ",-3.0139369499999997,104.77189834322922,"Seberang Ulu I, Palembang, Sumatera Selatan, Indonesia",Rp. 499.000.000,"type 48 luas tanah 90m2
bebas biaya AJB, BBN dan BPHTB.
DAPAT HADIAH LANGSUNG TANPA DI UNDI.

info hubungi ; Nisa
082115811717/0895637309013",Rumah,SHM - Sertifikat Hak Milik,,Baru,,,1300,21 Sep 2020, 48 m², 90 m²,2,1,
"Rumah type 48 SIAP HUNI, Seberang Ulu I, Palembang","Seberang Ulu I, Palembang ",-3.0139369499999997,104.77189834322922,"Seberang Ulu I, Palembang, Sumatera Selatan, Indonesia",Rp. 499.000.000,"Sudah di penghujung akhir tahun...

Tapi..

Masih aja belum punya rumah..

Ngontrak rumah gak habis"" nya

Mending ambil rumah kredit saja di Perumahan Arcadia Town Center area exclusive Commercial

Surat SHM..proses KPR dan NON KPR

Kawasan pengembangan kota di jakabaring yg semakin lama semakin maju...

DP minimal 10% sdh ALL IN loooh..

PROMO CASHBACK 10JT jg MASIH BERLAKU. TUNGGU APALAGI!! INI SUDAH HEMAT BGTT. MILIKI RUMAH IMPIAN ANDA DAN KELUARGA SEKARANG JUGA",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Baru,,,1300,09 Nov 2020, 49 m², 90 m²,2,1,
"RUMAH MURAH DI PERUMAHAN SENTRALAND RESIDENCE, KOTA PALEMBANG, Alang Alang Lebar, Palembang","Alang Alang Lebar, Palembang ",-2.9557179,104.6706955,"Alang Alang Lebar, Palembang, Sumatera Selatan, 30151, Indonesia",Rp. 575.000.000,"DIJUAL MURAH RUMAH DI SENTRALAND RESIDENCE, KOTA PALEMBANG

+ Luas tanah 136 m2
+ Dimens lebar x panjang tanah = 8 x 17 meter
+ Bangunan tipe 45
+ 2 Kamar tidur
+ 1 Kamar mandi
+ Dapur
+ Ruang makan
+ Ruang keluarga
+ Ruang tamu
+ Carport
+ Teras belakang sudah ada kanopi dan tembok tinggi 3 meter
+ SHM
+ Lokasi aman, nyaman, dan strategis
+ Harga 575 juta nego


HUBUNGI:
Ricky
HP/WA: 081330223839",Rumah,SHM - Sertifikat Hak Milik,,Bagus,,1,,29 Nov 2020, 45 m², 136 m²,2,1,1
"RUMAH SIAP HUNI DI DEPAN JESDAM 2 SRIWIJAYA, Sukarame, Palembang","Sukarame, Palembang ",-2.9038353,104.71415723280438,"Sukarame, Palembang, Sumatera Selatan, Indonesia",Rp. 850.000.000,"Rumah Dijual Palembang DIJUAL CEPAT RUMAH DI PINGGIR JALAN BESAR DI TENGAH KOTA PALEMBANG 
DEKAT JESDAM II SRIWIJAYA, PUSAT PERBELANJAAN, PERKANTORAN, MITRA 10, DLL.

HARGA 850 JUTA (NEGO)",Rumah,"Lainnya(PPJB, Girik, Adat, dll)",,,,,1300,19 Oct 2020, 141 m², 116 m²,3,2,
"Hunian berkelas di jakabaring, bebas banjir dan harga terjangkau, Seberang Ulu I, Palembang","Seberang Ulu I, Palembang ",-3.0139369499999997,104.77189834322922,"Seberang Ulu I, Palembang, Sumatera Selatan, Indonesia",Rp. 395.000.000,"Hunian terbaik kelas 1 di jakabaring.

knapa saya mengatakan terbaik ?
karna perumahan kita persis di pinggir jalan besar gubernur ahmad bastari dan fasilitas dalam perumahan kita lengkap akan di bangun ,mushola, gedung serbaguna, food city ( resto , cafe , pasar modern) , club house (fitness , kolam renang) , danau taman komplek , lapangan olahraga, jogging track, bundaran air mancur, play ground, area parkir umum luas, dll

dan juga lokasi kita hanya 7 menit dari OPI MALL, PALEMBANG BIRD PARK, WATER FUN, SPBU, stasiun LRT, 10 menit dari STADION GELORA SRIWIJAYA JAKABARING ,LIPPO PLAZA, SIRKUIT MOTO GP ,jalan TOL PALINDRA, dan hanya 30 detik dari pembangunan RS. BUNDA , UNIVERSITAS KADER BANGSA.

Tersedia berbagai macam type mulai dari type 36, type 48, type 60, type 96 dan type 120.
info hubungi ; Nisa
082115811717/0895637309013",Rumah,SHM - Sertifikat Hak Milik,,Baru,,,1300,21 Sep 2020, 36 m², 90 m²,2,1,
"Town house terbaik di lokasi strategis, harga terjangkau., Seberang Ulu I, Palembang","Seberang Ulu I, Palembang ",-3.0139369499999997,104.77189834322922,"Seberang Ulu I, Palembang, Sumatera Selatan, Indonesia",Rp. 799.000.000,"Town house terbaik di lokasi strategis jakabaring.
Cluster CRYSTAL Town House.


Beli town house dapat motor Honda ( langsung tanpa di undi )


type 96 luas tanah 90m2, 2 lantai


info hubungi ; Nisa
082115811717/0895637309013",Rumah,SHM - Sertifikat Hak Milik,,Baru,,2,2200,21 Sep 2020, 96 m², 90 m²,3,2,
"Rumah di Perumahan Puri Sejahtera, Sukatani Kenten Palembang Kota, Sukarame, Palembang","Sukarame, Palembang ",-2.9038353,104.71415723280438,"Sukarame, Palembang, Sumatera Selatan, Indonesia",Rp. 800.000.000,"Dijual 
Rumah di Perumahan Puri Sejahtera, Sukatani Kenten Palembang Kota
Luas Tanah: 145 meter, Luas bangunan: 120 meter, 
Lt: 1, Kamar tidur: 5, Kamar mandi : 1, Ruang cuci pakaian :1, PLN: 2.200 abonemen
Air: pam dan sumur, Sertifikat : SHM
Lokasi: Kota Palembang dekat dengan pusat perbelanjaan, hotel, sekolah favorit, rumah sakit international dan rumah sakit Pusri
Harga jual penawaran : Rp 800 jt ( nego)
Infomasi Pembelian, Survei Lokasi Titip Jual Property
Minat dan Lihat Lokasi Hubungi :
Nadya Dhe - DSS Property
Hp/ Wa. 08777 6010 705
Email : nadyadhe.dssproperty@gmail.com",Rumah,SHM - Sertifikat Hak Milik,,Bagus,,1,2200,24 Dec 2020, 120 m², 145 m²,5,1,1
"Rumah di Ilir Timur I - Palembang NPL427-1, Ilir Timur I, Palembang","Ilir Timur I, Palembang ",-2.9781197500000003,104.75527385678066,"Ilir Timur I, Palembang, Sumatera Selatan, Indonesia",Rp. 572.650.000,"Rumah di Ilir Timur I - Palembang 
Jl. Kopral Daud No. 2175, 20 Ilir I, Ilir Timur, Palembang

Kode Properti : NPL427-1

Aset properti yang ditawarkan oleh J Trust Investments Indonesia merupakan aset agunan piutang.

Harga yang dicantumkan bukan merupakan harga final dan akan terus di lakukan update sesuai perkembangan pasar.

Harga yang dicantumkan masih dapat dilakukan negosiasi.

Perhatikan kode yang tertera di setiap kode properti pada saat melakukan penawaran.

Proses pembelian aset bisa melalui proses jual beli atau lelang.

Harga yang dicantumkan belum termasuk pajak penjual, pajak pembeli, notaris dan roya.",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,1,,900,17 Nov 2020, 93 m², 168 m²,3,2,1
"Hunian berkelas di area kommersil di jakabaring dengan nilai investasi terbaik., Seberang Ulu I, Palembang","Seberang Ulu I, Palembang ",-3.0139369499999997,104.77189834322922,"Seberang Ulu I, Palembang, Sumatera Selatan, Indonesia",Rp. 499.000.000,"Hunian berkelas dan ternama di jakabaring.

Lokasi sangat strategis karna dekat STADION GELORA SRIWIJAYA JAKABARING, SIRKUIT MOTO GP JAKABARING , LIPOO PLAZZA, OPI MALL, STASIUN LRT, RUMAH SAKIT , STASIUN LRT , JALAN TOL , DLL.

Arcadia Town Center Jakabaring,
mnyediakan 5 CLUSTER dan Ruko 3 lantai.


Harga mulai dari 499 juta , DP 10% dari harga jual.
Tersedia berbagai macam type rumah.
FREE biaya AJB ,BBN ,BPHTB.

Cukup bayar DP dan biaya akad kredit di BANK.

info hubungi ; Nisa
082115811717/0895637309013",Rumah,SHM - Sertifikat Hak Milik,,Baru,,,1300,21 Sep 2020, 48 m², 90 m²,2,1,
"Hunian berkelas di jakabaring, bebas banjir dan harga terjangkau, Seberang Ulu I, Palembang","Seberang Ulu I, Palembang ",-3.0139369499999997,104.77189834322922,"Seberang Ulu I, Palembang, Sumatera Selatan, Indonesia",Rp. 499.000.000,"Ayokkk yang mau punya rumah yang nyaman, aman dan berada di lokasi strategis serta dengan harga yang ekonomis, dan juga sudah gratisss biaya AJB, BBN dan BPHTB.

Rumah type 48 luas tanah 90m2 harga 499 juta(belum termasuk biaya KPR)

angsuran 15 tahun 4,1 jtaan
Cash bertahap bisa sampai 1 tahun.


Spesifikasi teknis
pondasi : cor tapak beton
struktur : beton bertulang
dinding : batu bata di plester diaci, finishing cat.
plafond : gypsum, rangka hollow.
atap : rangka baja ringan genting beton.
kusen : kayu aluminium.
pintu : kayu kaca frame aluminium.
sanitair : TOTO / setara.
air : PDAM / WTP.
listrik : 1300 watt.



info hubungi ; Nisa
082115811717/0895637309013",Rumah,SHM - Sertifikat Hak Milik,,Baru,,,1300,21 Sep 2020, 48 m², 90 m²,2,1,
"Rumah di Alang-Alang Lebar - Palembang NPL462-1, Alang Alang Lebar, Palembang","Alang Alang Lebar, Palembang ",-2.9557179,104.6706955,"Alang Alang Lebar, Palembang, Sumatera Selatan, 30151, Indonesia",Rp. 671.500.000,"Rumah di Alang-Alang Lebar - Palembang 
Jl. Kolonel Sulaiman Amin Komplek Gading Mansion Blok A No.22 RT.039 RW.07, Karya Baru, Palembang

Kode Properti : NPL462-1

Aset properti yang ditawarkan oleh J Trust Investments Indonesia merupakan aset agunan piutang.

Harga yang dicantumkan bukan merupakan harga final dan akan terus di lakukan update sesuai perkembangan pasar.

Harga yang dicantumkan masih dapat dilakukan negosiasi.

Perhatikan kode yang tertera di setiap kode properti pada saat melakukan penawaran.

Proses pembelian aset bisa melalui proses jual beli atau lelang.

Harga yang dicantumkan belum termasuk pajak penjual, pajak pembeli, notaris dan roya.",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,1,,450,02 Dec 2020, 45 m², 200 m²,2,1,1
